call_id,timestamp,date,agent_id,agent_name,campaign_id,campaign_name,dialer,disposition,duration_sec,is_connected
CALL000205,2026-04-28 09:56:03,2026-04-28,AGT011,Raj Davis,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL000206,2026-04-28 09:17:28,2026-04-28,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000207,2026-04-28 11:48:32,2026-04-28,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,Voicemail,27,0
CALL000208,2026-04-28 15:33:42,2026-04-28,AGT004,Omar Lewis,CMP002,Product Renewal Outreach,Twilio,Connected,652,1
CALL000209,2026-04-29 08:13:19,2026-04-29,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,13,0
CALL000210,2026-04-29 12:20:07,2026-04-29,AGT007,Mei Davis,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL000211,2026-04-29 14:34:45,2026-04-29,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,Voicemail,18,0
CALL000212,2026-04-29 13:04:25,2026-04-29,AGT008,Raj Chen,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL000213,2026-04-29 13:36:27,2026-04-29,AGT002,Priya Lewis,CMP002,Product Renewal Outreach,Twilio,Voicemail,14,0
CALL000214,2026-04-29 12:07:25,2026-04-29,AGT019,Julia Davis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000215,2026-04-29 15:53:44,2026-04-29,AGT001,Priya Smith,CMP005,New Leads May Blast,Five9,Connected,677,1
CALL000216,2026-04-29 11:27:37,2026-04-29,AGT012,Nina Anderson,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000217,2026-04-29 13:14:21,2026-04-29,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Voicemail,29,0
CALL000218,2026-04-29 16:32:12,2026-04-29,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000219,2026-04-29 10:15:06,2026-04-29,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL000220,2026-04-29 09:11:49,2026-04-29,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Connected,201,1
CALL000221,2026-04-29 17:28:43,2026-04-29,AGT016,Linda Garcia,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000222,2026-04-29 13:09:28,2026-04-29,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,30,0
CALL000223,2026-04-29 12:37:03,2026-04-29,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000224,2026-04-29 08:03:23,2026-04-29,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Connected,507,1
CALL000225,2026-04-29 09:39:38,2026-04-29,AGT010,Linda Martinez,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000226,2026-04-29 08:28:58,2026-04-29,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000227,2026-04-29 16:09:03,2026-04-29,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Connected,532,1
CALL000228,2026-04-29 13:45:05,2026-04-29,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL000229,2026-04-29 15:33:33,2026-04-29,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,Connected,493,1
CALL000230,2026-04-29 14:26:49,2026-04-29,AGT020,Nina Brown,CMP001,Q2 Collections Drive,Five9,Voicemail,28,0
CALL000231,2026-04-29 13:04:21,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Connected,691,1
CALL000232,2026-04-29 17:55:09,2026-04-29,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Voicemail,26,0
CALL000233,2026-04-29 13:19:41,2026-04-29,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000234,2026-04-29 09:19:35,2026-04-29,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000235,2026-04-29 16:05:41,2026-04-29,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Connected,175,1
CALL000236,2026-04-29 10:13:21,2026-04-29,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,Connected,361,1
CALL000237,2026-04-29 09:18:54,2026-04-29,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,19,0
CALL000238,2026-04-29 16:02:42,2026-04-29,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Voicemail,57,0
CALL000239,2026-04-29 17:24:09,2026-04-29,AGT011,Raj Davis,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL000240,2026-04-29 17:51:57,2026-04-29,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000241,2026-04-29 11:28:39,2026-04-29,AGT006,Tyler Patel,CMP003,Customer Support Inbound,Acqueon,Connected,418,1
CALL000242,2026-04-29 11:34:15,2026-04-29,AGT010,Linda Martinez,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL000243,2026-04-29 11:23:43,2026-04-29,AGT010,Linda Martinez,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL000244,2026-04-29 14:32:33,2026-04-29,AGT019,Julia Davis,CMP005,New Leads May Blast,Five9,Voicemail,28,0
CALL000245,2026-04-29 17:08:55,2026-04-29,AGT014,Chris Taylor,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL000246,2026-04-29 16:59:06,2026-04-29,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,Voicemail,33,0
CALL000247,2026-04-29 12:28:57,2026-04-29,AGT017,Andre Wilson,CMP005,New Leads May Blast,Five9,Connected,209,1
CALL000248,2026-04-29 15:56:22,2026-04-29,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Voicemail,24,0
CALL000249,2026-04-29 11:24:05,2026-04-29,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,Voicemail,33,0
CALL000250,2026-04-29 13:50:09,2026-04-29,AGT012,Nina Anderson,CMP001,Q2 Collections Drive,Five9,Connected,146,1
CALL000251,2026-04-29 15:44:53,2026-04-29,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL000252,2026-04-29 08:57:05,2026-04-29,AGT005,James Williams,CMP004,Win-Back Campaign,RingCentral,Voicemail,49,0
CALL000253,2026-04-29 16:46:38,2026-04-29,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000254,2026-04-29 11:19:07,2026-04-29,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000255,2026-04-29 17:29:04,2026-04-29,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000256,2026-04-29 08:40:32,2026-04-29,AGT004,Omar Lewis,CMP004,Win-Back Campaign,RingCentral,Voicemail,44,0
CALL000257,2026-04-29 08:39:22,2026-04-29,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,484,1
CALL000258,2026-04-29 16:23:04,2026-04-29,AGT008,Raj Chen,CMP003,Customer Support Inbound,Acqueon,Connected,132,1
CALL000259,2026-04-29 16:35:01,2026-04-29,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000260,2026-04-29 13:16:47,2026-04-29,AGT013,Kevin Walker,CMP005,New Leads May Blast,Five9,Connected,441,1
CALL000261,2026-04-29 09:49:37,2026-04-29,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,Connected,291,1
CALL000262,2026-04-29 10:53:49,2026-04-29,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,31,0
CALL000263,2026-04-29 10:04:45,2026-04-29,AGT015,Julia Brown,CMP005,New Leads May Blast,Five9,Voicemail,21,0
CALL000264,2026-04-29 08:20:59,2026-04-29,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Connected,249,1
CALL000265,2026-04-29 15:16:02,2026-04-29,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,44,0
CALL000266,2026-04-29 08:55:41,2026-04-29,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000267,2026-04-29 14:56:25,2026-04-29,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000268,2026-04-29 15:44:31,2026-04-29,AGT015,Julia Brown,CMP005,New Leads May Blast,Five9,Voicemail,21,0
CALL000269,2026-04-29 14:05:27,2026-04-29,AGT012,Nina Anderson,CMP005,New Leads May Blast,Five9,Voicemail,15,0
CALL000270,2026-04-29 13:06:05,2026-04-29,AGT020,Nina Brown,CMP005,New Leads May Blast,Five9,Connected,345,1
CALL000271,2026-04-29 14:10:44,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Connected,662,1
CALL000272,2026-04-29 17:27:17,2026-04-29,AGT015,Julia Brown,CMP002,Product Renewal Outreach,Twilio,Connected,406,1
CALL000273,2026-04-29 13:32:51,2026-04-29,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000274,2026-04-29 15:02:08,2026-04-29,AGT006,Tyler Patel,CMP005,New Leads May Blast,Five9,Connected,667,1
CALL000275,2026-04-29 13:24:36,2026-04-29,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000276,2026-04-29 13:23:28,2026-04-29,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000277,2026-04-29 13:41:17,2026-04-29,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Voicemail,35,0
CALL000278,2026-04-29 15:33:24,2026-04-29,AGT008,Raj Chen,CMP005,New Leads May Blast,Five9,Connected,235,1
CALL000279,2026-04-29 15:13:39,2026-04-29,AGT018,Chris Johnson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000280,2026-04-29 09:08:54,2026-04-29,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,22,0
CALL000281,2026-04-29 15:05:51,2026-04-29,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,Wrong Number,0,0
CALL000282,2026-04-29 16:34:18,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000283,2026-04-29 10:50:23,2026-04-29,AGT010,Linda Martinez,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL000284,2026-04-29 10:15:50,2026-04-29,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,60,0
CALL000285,2026-04-29 13:29:51,2026-04-29,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000286,2026-04-29 09:19:25,2026-04-29,AGT018,Chris Johnson,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL000287,2026-04-29 17:04:08,2026-04-29,AGT016,Linda Garcia,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000288,2026-04-29 16:22:08,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Voicemail,53,0
CALL000289,2026-04-29 14:32:58,2026-04-29,AGT018,Chris Johnson,CMP003,Customer Support Inbound,Acqueon,Connected,177,1
CALL000290,2026-04-29 10:10:20,2026-04-29,AGT002,Priya Lewis,CMP004,Win-Back Campaign,RingCentral,Voicemail,29,0
CALL000291,2026-04-29 12:54:05,2026-04-29,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL000292,2026-04-29 12:08:40,2026-04-29,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,Do Not Call,0,0
CALL000293,2026-04-29 10:37:37,2026-04-29,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Connected,701,1
CALL000294,2026-04-29 17:21:53,2026-04-29,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000295,2026-04-29 09:02:41,2026-04-29,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000296,2026-04-29 14:39:40,2026-04-29,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,630,1
CALL000297,2026-04-29 12:41:19,2026-04-29,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000298,2026-04-29 14:19:29,2026-04-29,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000299,2026-04-29 15:29:13,2026-04-29,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Connected,470,1
CALL000300,2026-04-29 13:25:08,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Connected,371,1
CALL000301,2026-04-29 15:07:17,2026-04-29,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Connected,292,1
CALL000302,2026-04-29 14:55:39,2026-04-29,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Connected,342,1
CALL000303,2026-04-29 10:52:20,2026-04-29,AGT014,Chris Taylor,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000304,2026-04-29 15:32:29,2026-04-29,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Connected,208,1
CALL000305,2026-04-29 14:32:29,2026-04-29,AGT016,Linda Garcia,CMP005,New Leads May Blast,Five9,Voicemail,15,0
CALL000306,2026-04-29 12:31:38,2026-04-29,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,Voicemail,13,0
CALL000307,2026-04-29 14:08:56,2026-04-29,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Connected,155,1
CALL000308,2026-04-29 13:02:25,2026-04-29,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000309,2026-04-29 12:04:24,2026-04-29,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,611,1
CALL000310,2026-04-29 17:07:08,2026-04-29,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Voicemail,49,0
CALL000311,2026-04-29 13:35:23,2026-04-29,AGT004,Omar Lewis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000312,2026-04-29 08:02:02,2026-04-29,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Voicemail,42,0
CALL000313,2026-04-29 16:29:09,2026-04-29,AGT005,James Williams,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL000314,2026-04-29 13:10:25,2026-04-29,AGT020,Nina Brown,CMP005,New Leads May Blast,Five9,Connected,672,1
CALL000315,2026-04-29 16:53:32,2026-04-29,AGT020,Nina Brown,CMP003,Customer Support Inbound,Acqueon,Connected,389,1
CALL000316,2026-04-29 15:52:01,2026-04-29,AGT018,Chris Johnson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000317,2026-04-29 17:19:50,2026-04-29,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Connected,471,1
CALL000318,2026-04-29 17:36:14,2026-04-29,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,Connected,716,1
CALL000319,2026-04-29 17:49:53,2026-04-29,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,689,1
CALL000320,2026-04-29 08:36:44,2026-04-29,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000321,2026-04-29 10:26:44,2026-04-29,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Voicemail,36,0
CALL000322,2026-04-29 15:55:54,2026-04-29,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000323,2026-04-29 13:42:30,2026-04-29,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Voicemail,45,0
CALL000324,2026-04-29 15:58:34,2026-04-29,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL000325,2026-04-29 12:39:30,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000326,2026-04-29 11:19:49,2026-04-29,AGT007,Mei Davis,CMP005,New Leads May Blast,Five9,Connected,350,1
CALL000327,2026-04-29 15:20:30,2026-04-29,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000328,2026-04-29 12:18:07,2026-04-29,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Do Not Call,0,0
CALL000329,2026-04-29 13:49:51,2026-04-29,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Voicemail,35,0
CALL000330,2026-04-29 13:59:28,2026-04-29,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Connected,125,1
CALL000331,2026-04-29 12:59:35,2026-04-29,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Connected,596,1
CALL000332,2026-04-29 17:15:15,2026-04-29,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000333,2026-04-29 11:03:06,2026-04-29,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Voicemail,50,0
CALL000334,2026-04-29 10:00:35,2026-04-29,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,Voicemail,53,0
CALL000335,2026-04-29 15:30:41,2026-04-29,AGT006,Tyler Patel,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL000336,2026-04-29 08:58:49,2026-04-29,AGT007,Mei Davis,CMP004,Win-Back Campaign,RingCentral,Connected,337,1
CALL000337,2026-04-29 10:26:56,2026-04-29,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Connected,83,1
CALL000338,2026-04-29 15:11:59,2026-04-29,AGT006,Tyler Patel,CMP005,New Leads May Blast,Five9,Connected,451,1
CALL000339,2026-04-29 17:06:59,2026-04-29,AGT010,Linda Martinez,CMP005,New Leads May Blast,Five9,Connected,626,1
CALL000340,2026-04-29 16:31:56,2026-04-29,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,44,0
CALL000341,2026-04-29 09:21:10,2026-04-29,AGT005,James Williams,CMP005,New Leads May Blast,Five9,Voicemail,22,0
CALL000342,2026-04-29 08:47:21,2026-04-29,AGT015,Julia Brown,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000343,2026-04-29 10:39:54,2026-04-29,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000344,2026-04-29 14:42:06,2026-04-29,AGT013,Kevin Walker,CMP004,Win-Back Campaign,RingCentral,Voicemail,15,0
CALL000345,2026-04-29 08:16:24,2026-04-29,AGT006,Tyler Patel,CMP005,New Leads May Blast,Five9,Voicemail,25,0
CALL000346,2026-04-29 12:37:46,2026-04-29,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,Connected,382,1
CALL000347,2026-04-29 11:03:42,2026-04-29,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000348,2026-04-29 12:44:07,2026-04-29,AGT004,Omar Lewis,CMP002,Product Renewal Outreach,Twilio,Connected,559,1
CALL000349,2026-04-29 15:09:29,2026-04-29,AGT010,Linda Martinez,CMP002,Product Renewal Outreach,Twilio,Connected,181,1
CALL000350,2026-04-29 15:48:34,2026-04-29,AGT020,Nina Brown,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000351,2026-04-29 17:55:50,2026-04-29,AGT007,Mei Davis,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL000352,2026-04-29 09:58:36,2026-04-29,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Voicemail,33,0
CALL000353,2026-04-29 11:36:34,2026-04-29,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Voicemail,42,0
CALL000354,2026-04-29 15:07:43,2026-04-29,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000355,2026-04-29 15:51:03,2026-04-29,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Voicemail,42,0
CALL000356,2026-04-29 08:35:29,2026-04-29,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Voicemail,46,0
CALL000357,2026-04-29 11:37:04,2026-04-29,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Voicemail,10,0
CALL000358,2026-04-29 16:03:59,2026-04-29,AGT002,Priya Lewis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL000359,2026-04-29 14:11:49,2026-04-29,AGT003,Kevin Kim,CMP005,New Leads May Blast,Five9,Voicemail,28,0
CALL000360,2026-04-29 14:23:57,2026-04-29,AGT005,James Williams,CMP004,Win-Back Campaign,RingCentral,Callback Scheduled,51,0
CALL000361,2026-04-29 14:24:05,2026-04-29,AGT013,Kevin Walker,CMP002,Product Renewal Outreach,Twilio,Wrong Number,0,0
CALL000362,2026-04-29 09:11:34,2026-04-29,AGT018,Chris Johnson,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000363,2026-04-29 11:53:00,2026-04-29,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000364,2026-04-29 16:27:34,2026-04-29,AGT001,Priya Smith,CMP005,New Leads May Blast,Five9,Voicemail,56,0
CALL000365,2026-04-29 10:17:12,2026-04-29,AGT013,Kevin Walker,CMP004,Win-Back Campaign,RingCentral,Connected,399,1
CALL000366,2026-04-29 17:49:59,2026-04-29,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000367,2026-04-29 08:28:38,2026-04-29,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Connected,653,1
CALL000368,2026-04-29 11:34:13,2026-04-29,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,Connected,494,1
CALL000369,2026-04-29 17:20:36,2026-04-29,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,24,0
CALL000370,2026-04-29 11:19:56,2026-04-29,AGT020,Nina Brown,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL000371,2026-04-29 12:17:03,2026-04-29,AGT005,James Williams,CMP005,New Leads May Blast,Five9,Voicemail,36,0
CALL000372,2026-04-29 10:40:43,2026-04-29,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL000373,2026-04-29 14:50:33,2026-04-29,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,Connected,397,1
CALL000374,2026-04-29 14:11:48,2026-04-29,AGT011,Raj Davis,CMP003,Customer Support Inbound,Acqueon,Voicemail,29,0
CALL000375,2026-04-29 12:54:45,2026-04-29,AGT018,Chris Johnson,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL000376,2026-04-29 16:26:26,2026-04-29,AGT005,James Williams,CMP004,Win-Back Campaign,RingCentral,Wrong Number,0,0
CALL000377,2026-04-29 11:21:41,2026-04-29,AGT018,Chris Johnson,CMP003,Customer Support Inbound,Acqueon,Voicemail,26,0
CALL000378,2026-04-29 09:34:46,2026-04-29,AGT003,Kevin Kim,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL000379,2026-04-29 17:02:55,2026-04-29,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,48,0
CALL000380,2026-04-29 16:13:30,2026-04-29,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000381,2026-04-29 11:59:12,2026-04-29,AGT007,Mei Davis,CMP005,New Leads May Blast,Five9,Connected,60,1
CALL000382,2026-04-29 11:44:38,2026-04-29,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000383,2026-04-29 12:24:29,2026-04-29,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Connected,374,1
CALL000384,2026-04-29 16:56:31,2026-04-29,AGT018,Chris Johnson,CMP003,Customer Support Inbound,Acqueon,Connected,413,1
CALL000385,2026-04-29 13:58:13,2026-04-29,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,40,0
CALL000386,2026-04-29 10:01:16,2026-04-29,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Connected,271,1
CALL000387,2026-04-29 14:18:09,2026-04-29,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL000388,2026-04-29 15:35:41,2026-04-29,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Voicemail,25,0
CALL000389,2026-04-29 15:29:10,2026-04-29,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL000390,2026-04-29 15:11:58,2026-04-29,AGT012,Nina Anderson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL000391,2026-04-29 16:02:53,2026-04-29,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,Do Not Call,0,0
CALL000392,2026-04-29 08:26:08,2026-04-29,AGT003,Kevin Kim,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL000393,2026-04-29 16:29:23,2026-04-29,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,Connected,268,1
CALL000394,2026-04-29 17:58:30,2026-04-29,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL000395,2026-04-29 08:01:33,2026-04-29,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Voicemail,36,0
CALL000396,2026-04-29 14:51:58,2026-04-29,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Connected,559,1
CALL000397,2026-04-29 11:12:39,2026-04-29,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,197,1
CALL000398,2026-04-29 14:05:23,2026-04-29,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Voicemail,60,0
